Book;Chapter;Verse;Content
Job;23;16;"God has made my heart faint;"
Job;23;17;"yet I am not silenced because of the darkness,"
Job;24;24;"“Why are not times of judgment kept by the Almighty,"
Job;24;2;"Some move landmarks;"
Job;24;3;"They drive away the donkey of the fatherless;"
Job;24;4;"They thrust the poor off the road;"
Job;24;5;"Behold, like wild donkeys in the desert"
Job;24;6;"They gather their fodder in the field,"
Job;24;7;"They lie all night naked, without clothing,"
Job;24;8;"They are wet with the rain of the mountains"
Job;24;9;"(There are those who snatch the fatherless child from the breast,"
Job;24;10;"They go about naked, without clothing;"
Job;24;11;"among the olive rows of the wicked they make oil;"
Job;24;12;"From out of the city the dying groan,"
Job;24;13;"“There are those who rebel against the light,"
Job;24;14;"The murderer rises before it is light,"
Job;24;15;"The eye of the adulterer also waits for the twilight,"
Job;24;16;"In the dark they dig through houses;"
Job;24;17;"For deep darkness is morning to all of them;"
Job;24;18;"“You say, ‘Swift are they on the face of the waters;"
Job;24;19;"Drought and heat snatch away the snow waters;"
Job;24;20;"The womb forgets them;"
Job;24;21;"“They wrong the barren, childless woman,"
Job;24;22;"Yet God prolongs the life of the mighty by his power;"
Job;24;23;"He gives them security, and they are supported,"
Job;24;24;"They are exalted a little while, and then are gone;"
Job;24;25;"If it is not so, who will prove me a liar"
Job;25;25;"Then Bildad the Shuhite answered and said:"
Job;25;2;"“Dominion and fear are with God;"
Job;25;3;"Is there any number to his armies?"
Job;25;4;"How then can man be in the right before God?"
Job;25;5;"Behold, even the moon is not bright,"
Job;25;6;"how much less man, who is a maggot,"
Job;26;26;"Then Job answered and said:"
Job;26;2;"“How you have helped him who has no power!"
Job;26;3;"How you have counseled him who has no wisdom,"
Job;26;4;"With whose help have you uttered words,"
Job;26;5;"The dead tremble"
Job;26;6;"Sheol is naked before God,"
Job;26;7;"He stretches out the north over the void"
Job;26;8;"He binds up the waters in his thick clouds,"
Job;26;9;"He covers the face of the full moon"
Job;26;10;"He has inscribed a circle on the face of the waters"
Job;26;11;"The pillars of heaven tremble"
Job;26;12;"By his power he stilled the sea;"
Job;26;13;"By his wind the heavens were made fair;"
Job;26;14;"Behold, these are but the outskirts of his ways,"
Job;27;27;"And Job again took up his discourse, and said:"
Job;27;2;"“As God lives, who has taken away my right,"
Job;27;3;"as long as my breath is in me,"
Job;27;4;"my lips will not speak falsehood,"
Job;27;5;"Far be it from me to say that you are right;"
Job;27;6;"I hold fast my righteousness and will not let it go;"
Job;27;7;"“Let my enemy be as the wicked,"
Job;27;8;"For what is the hope of the godless when God cuts him off,"
Job;27;9;"Will God hear his cry"
Job;27;10;"Will he take delight in the Almighty?"
Job;27;11;"I will teach you concerning the hand of God;"
Job;27;12;"Behold, all of you have seen it yourselves;"
Job;27;13;"“This is the portion of a wicked man with God,"
Job;27;14;"If his children are multiplied, it is for the sword,"
Job;27;15;"Those who survive him the pestilence buries,"
Job;27;16;"Though he heap up silver like dust,"
Job;27;17;"he may pile it up, but the righteous will wear it,"
Job;27;18;"He builds his house like a moth's,"
Job;27;19;"He goes to bed rich, but will do so no more;"
Job;27;20;"Terrors overtake him like a flood;"
Job;27;21;"The east wind lifts him up and he is gone;"
Job;27;22;"It hurls at him without pity;"
Job;27;23;"It claps its hands at him"
Job;28;28;"“Surely there is a mine for silver,"
Job;28;2;"Iron is taken out of the earth,"
Job;28;3;"Man puts an end to darkness"
Job;28;4;"He opens shafts in a valley away from where anyone lives;"
Job;28;5;"As for the earth, out of it comes bread,"
Job;28;6;"Its stones are the place of sapphires,"
Job;28;7;"“That path no bird of prey knows,"
Job;28;8;"The proud beasts have not trodden it;"
Job;28;9;"“Man puts his hand to the flinty rock"
Job;28;10;"He cuts out channels in the rocks,"
Job;28;11;"He dams up the streams so that they do not trickle,"
Job;28;12;"“But where shall wisdom be found?"
Job;28;13;"Man does not know its worth,"
Job;28;14;"The deep says, ‘It is not in me,’"
Job;28;15;"It cannot be bought for gold,"
Job;28;16;"It cannot be valued in the gold of Ophir,"
Job;28;17;"Gold and glass cannot equal it,"
Job;28;18;"No mention shall be made of coral or of crystal;"
Job;28;19;"The topaz of Ethiopia cannot equal it,"
Job;28;20;"“From where, then, does wisdom come?"
Job;28;21;"It is hidden from the eyes of all living"
Job;28;22;"Abaddon and Death say,"
Job;28;23;"“God understands the way to it,"
Job;28;24;"For he looks to the ends of the earth"
Job;28;25;"When he gave to the wind its weight"
Job;28;26;"when he made a decree for the rain"
Job;28;27;"then he saw it and declared it;"
Job;28;28;"And he said to man,"
Job;29;29;"And Job again took up his discourse, and said:"
Job;29;2;"“Oh, that I were as in the months of old,"
Job;29;3;"when his lamp shone upon my head,"
Job;29;4;"as I was in my prime,"
Job;29;5;"when the Almighty was yet with me,"
Job;29;6;"when my steps were washed with butter,"
Job;29;7;"When I went out to the gate of the city,"
Job;29;8;"the young men saw me and withdrew,"
Job;29;9;"the princes refrained from talking"
Job;29;10;"the voice of the nobles was hushed,"
Job;29;11;"When the ear heard, it called me blessed,"
Job;29;12;"because I delivered the poor who cried for help,"
Job;29;13;"The blessing of him who was about to perish came upon me,"
Job;29;14;"I put on righteousness, and it clothed me;"
Job;29;15;"I was eyes to the blind"
Job;29;16;"I was a father to the needy,"
Job;29;17;"I broke the fangs of the unrighteous"
Job;29;18;"Then I thought, ‘I shall die in my nest,"
Job;29;19;"my roots spread out to the waters,"
Job;29;20;"my glory fresh with me,"
Job;29;21;"“Men listened to me and waited"
Job;29;22;"After I spoke they did not speak again,"
Job;29;23;"They waited for me as for the rain,"
Job;29;24;"I smiled on them when they had no confidence,"
Job;29;25;"I chose their way and sat as chief,"
Job;30;30;"“But now they laugh at me,"
Job;30;2;"What could I gain from the strength of their hands,"
Job;30;3;"Through want and hard hunger"
Job;30;4;"they pick saltwort and the leaves of bushes,"
Job;30;5;"They are driven out from human company;"
Job;30;6;"In the gullies of the torrents they must dwell,"
Job;30;7;"Among the bushes they bray;"
Job;30;8;"A senseless, a nameless brood,"
Job;30;9;"“And now I have become their song;"
Job;30;10;"They abhor me; they keep aloof from me;"
Job;30;11;"Because God has loosed my cord and humbled me,"
Job;30;12;"On my right hand the rabble rise;"
Job;30;13;"They break up my path;"
Job;30;14;"As through a wide breach they come;"
Job;30;15;"Terrors are turned upon me;"
Job;30;16;"“And now my soul is poured out within me;"
Job;30;17;"The night racks my bones,"
Job;30;18;"With great force my garment is disfigured;"
Job;30;19;"God has cast me into the mire,"
Job;30;20;"I cry to you for help and you do not answer me;"
Job;30;21;"You have turned cruel to me;"
Job;30;22;"You lift me up on the wind; you make me ride on it,"
Job;30;23;"For I know that you will bring me to death"
Job;30;24;"“Yet does not one in a heap of ruins stretch out his hand,"
Job;30;25;"Did not I weep for him whose day was hard?"
Job;30;26;"But when I hoped for good, evil came,"
Job;30;27;"My inward parts are in turmoil and never still;"
Job;30;28;"I go about darkened, but not by the sun;"
Job;30;29;"I am a brother of jackals"
Job;30;30;"My skin turns black and falls from me,"
Job;30;31;"My lyre is turned to mourning,"
Job;31;31;"“I have made a covenant with my eyes;"
Job;31;2;"What would be my portion from God above"
Job;31;3;"Is not calamity for the unrighteous,"
Job;31;4;"Does not he see my ways"
Job;31;5;"“If I have walked with falsehood"
Job;31;6;"(Let me be weighed in a just balance,"
Job;31;7;"if my step has turned aside from the way"
Job;31;8;"then let me sow, and another eat,"
Job;31;9;"“If my heart has been enticed toward a woman,"
Job;31;10;"then let my wife grind for another,"
Job;31;11;"For that would be a heinous crime;"
Job;31;12;"for that would be a fire that consumes as far as Abaddon,"
Job;31;13;"“If I have rejected the cause of my manservant or my maidservant,"
Job;31;14;"what then shall I do when God rises up?"
Job;31;15;"Did not he who made me in the womb make him?"
Job;31;16;"“If I have withheld anything that the poor desired,"
Job;31;17;"or have eaten my morsel alone,"
Job;31;18;"(for from my youth the fatherless grew up with me as with a father,"
Job;31;19;"if I have seen anyone perish for lack of clothing,"
Job;31;20;"if his body has not blessed me,"
Job;31;21;"if I have raised my hand against the fatherless,"
Job;31;22;"then let my shoulder blade fall from my shoulder,"
Job;31;23;"For I was in terror of calamity from God,"
Job;31;24;"“If I have made gold my trust"
Job;31;25;"if I have rejoiced because my wealth was abundant"
Job;31;26;"if I have looked at the sun when it shone,"
Job;31;27;"and my heart has been secretly enticed,"
Job;31;28;"this also would be an iniquity to be punished by the judges,"
Job;31;29;"“If I have rejoiced at the ruin of him who hated me,"
Job;31;30;"(I have not let my mouth sin"
Job;31;31;"if the men of my tent have not said,"
Job;31;32;"(the sojourner has not lodged in the street;"
Job;31;33;"if I have concealed my transgressions as others do"
Job;31;34;"because I stood in great fear of the multitude,"
Job;31;35;"Oh, that I had one to hear me!"
Job;31;36;"Surely I would carry it on my shoulder;"
Job;31;37;"I would give him an account of all my steps;"
Job;31;38;"“If my land has cried out against me"
Job;31;39;"if I have eaten its yield without payment"
Job;31;40;"let thorns grow instead of wheat,"
Job;32;32;"So these three men ceased to answer Job, because he was righteous in his own eyes."
Job;32;2;"Then Elihu the son of Barachel the Buzite, of the family of Ram, burned with anger. He burned with anger at Job because he justified himself rather than God."
Job;32;3;"He burned with anger also at Job's three friends because they had found no answer, although they had declared Job to be in the wrong."
Job;32;4;"Now Elihu had waited to speak to Job because they were older than he."
Job;32;5;"And when Elihu saw that there was no answer in the mouth of these three men, he burned with anger."
Job;32;6;"And Elihu the son of Barachel the Buzite answered and said:"
Job;32;7;"I said, ‘Let days speak,"
Job;32;8;"But it is the spirit in man,"
Job;32;9;"It is not the old who are wise,"
Job;32;10;"Therefore I say, ‘Listen to me;"
Job;32;11;"“Behold, I waited for your words,"
Job;32;12;"I gave you my attention,"
Job;32;13;"Beware lest you say, ‘We have found wisdom;"
Job;32;14;"He has not directed his words against me,"
Job;32;15;"“They are dismayed; they answer no more;"
Job;32;16;"And shall I wait, because they do not speak,"
Job;32;17;"I also will answer with my share;"
Job;32;18;"For I am full of words;"
Job;32;19;"Behold, my belly is like wine that has no vent;"
Job;32;20;"I must speak, that I may find relief;"
Job;32;21;"I will not show partiality to any man"
Job;32;22;"For I do not know how to flatter,"
Job;33;33;"“But now, hear my speech, O Job,"
Job;33;2;"Behold, I open my mouth;"
Job;33;3;"My words declare the uprightness of my heart,"
Job;33;4;"The Spirit of God has made me,"
Job;33;5;"Answer me, if you can;"
Job;33;6;"Behold, I am toward God as you are;"
Job;33;7;"Behold, no fear of me need terrify you;"
Job;33;8;"“Surely you have spoken in my ears,"
Job;33;9;"You say, ‘I am pure, without transgression;"
Job;33;10;"Behold, he finds occasions against me,"
Job;33;11;"he puts my feet in the stocks"
Job;33;12;"“Behold, in this you are not right. I will answer you,"
Job;33;13;"Why do you contend against him,"
Job;33;14;"For God speaks in one way,"
Job;33;15;"In a dream, in a vision of the night,"
Job;33;16;"then he opens the ears of men"
Job;33;17;"that he may turn man aside from his deed"
Job;33;18;"he keeps back his soul from the pit,"
Job;33;19;"“Man is also rebuked with pain on his bed"
Job;33;20;"so that his life loathes bread,"
Job;33;21;"His flesh is so wasted away that it cannot be seen,"
Job;33;22;"His soul draws near the pit,"
Job;33;23;"If there be for him an angel,"
Job;33;24;"and he is merciful to him, and says,"
Job;33;25;"let his flesh become fresh with youth;"
Job;33;26;"then man prays to God, and he accepts him;"
Job;33;27;"&nbsp;&nbsp;&nbsp;&nbsp;He sings before men and says:"
Job;33;28;"He has redeemed my soul from going down into the pit,"
Job;33;29;"“Behold, God does all these things,"
Job;33;30;"to bring back his soul from the pit,"
Job;33;31;"Pay attention, O Job, listen to me;"
Job;33;32;"If you have any words, answer me;"
Job;33;33;"If not, listen to me;"
Job;34;34;"Then Elihu answered and said:"
Job;34;2;"“Hear my words, you wise men,"
Job;34;3;"for the ear tests words"
Job;34;4;"Let us choose what is right;"
Job;34;5;"For Job has said, ‘I am in the right,"
Job;34;6;"in spite of my right I am counted a liar;"
Job;34;7;"What man is like Job,"
Job;34;8;"who travels in company with evildoers"
Job;34;9;"For he has said, ‘It profits a man nothing"
Job;34;10;"“Therefore, hear me, you men of understanding:"
Job;34;11;"For according to the work of a man he will repay him,"
Job;34;12;"Of a truth, God will not do wickedly,"
Job;34;13;"Who gave him charge over the earth,"
Job;34;14;"If he should set his heart to it"
Job;34;15;"all flesh would perish together,"
Job;34;16;"“If you have understanding, hear this;"
Job;34;17;"Shall one who hates justice govern?"
Job;34;18;"who says to a king, ‘Worthless one,’"
Job;34;19;"who shows no partiality to princes,"
Job;34;20;"In a moment they die;"
Job;34;21;"“For his eyes are on the ways of a man,"
Job;34;22;"There is no gloom or deep darkness"
Job;34;23;"For God has no need to consider a man further,"
Job;34;24;"He shatters the mighty without investigation"
Job;34;25;"Thus, knowing their works,"
Job;34;26;"He strikes them for their wickedness"
Job;34;27;"because they turned aside from following him"
Job;34;28;"so that they caused the cry of the poor to come to him,"
Job;34;29;"When he is quiet, who can condemn?"
Job;34;30;"that a godless man should not reign,"
Job;34;31;"“For has anyone said to God,"
Job;34;32;"teach me what I do not see;"
Job;34;33;"Will he then make repayment to suit you,"
Job;34;34;"Men of understanding will say to me,"
Job;34;35;"‘Job speaks without knowledge;"
Job;34;36;"Would that Job were tried to the end,"
Job;34;37;"For he adds rebellion to his sin;"
Job;35;35;"And Elihu answered and said:"
Job;35;2;"“Do you think this to be just?"
Job;35;3;"that you ask, ‘What advantage have I?"
Job;35;4;"I will answer you"
Job;35;5;"Look at the heavens, and see;"
Job;35;6;"If you have sinned, what do you accomplish against him?"
Job;35;7;"If you are righteous, what do you give to him?"
Job;35;8;"Your wickedness concerns a man like yourself,"
Job;35;9;"“Because of the multitude of oppressions people cry out;"
Job;35;10;"But none says, ‘Where is God my Maker,"
Job;35;11;"who teaches us more than the beasts of the earth"
Job;35;12;"There they cry out, but he does not answer,"
Job;35;13;"Surely God does not hear an empty cry,"
Job;35;14;"How much less when you say that you do not see him,"
Job;35;15;"And now, because his anger does not punish,"
Job;35;16;"Job opens his mouth in empty talk;"
Job;36;36;"And Elihu continued, and said:"
Job;36;2;"“Bear with me a little, and I will show you,"
Job;36;3;"I will get my knowledge from afar"
Job;36;4;"For truly my words are not false;"
Job;36;5;"“Behold, God is mighty, and does not despise any;"
Job;36;6;"He does not keep the wicked alive,"
Job;36;7;"He does not withdraw his eyes from the righteous,"
Job;36;8;"And if they are bound in chains"
Job;36;9;"then he declares to them their work"
Job;36;10;"He opens their ears to instruction"
Job;36;11;"If they listen and serve him,"
Job;36;12;"But if they do not listen, they perish by the sword"
Job;36;13;"“The godless in heart cherish anger;"
Job;36;14;"They die in youth,"
Job;36;15;"He delivers the afflicted by their affliction"
Job;36;16;"He also allured you out of distress"
Job;36;17;"“But you are full of the judgment on the wicked;"
Job;36;18;"Beware lest wrath entice you into scoffing,"
Job;36;19;"Will your cry for help avail to keep you from distress,"
Job;36;20;"Do not long for the night,"
Job;36;21;"Take care; do not turn to iniquity,"
Job;36;22;"Behold, God is exalted in his power;"
Job;36;23;"Who has prescribed for him his way,"
Job;36;24;"“Remember to extol his work,"
Job;36;25;"All mankind has looked on it;"
Job;36;26;"Behold, God is great, and we know him not;"
Job;36;27;"For he draws up the drops of water;"
Job;36;28;"which the skies pour down"
Job;36;29;"Can anyone understand the spreading of the clouds,"
Job;36;30;"Behold, he scatters his lightning about him"
Job;36;31;"For by these he judges peoples;"
Job;36;32;"He covers his hands with the lightning"
Job;36;33;"Its crashing declares his presence;"
Job;37;37;"“At this also my heart trembles"
Job;37;2;"Keep listening to the thunder of his voice"
Job;37;3;"Under the whole heaven he lets it go,"
Job;37;4;"After it his voice roars;"
Job;37;5;"God thunders wondrously with his voice;"
Job;37;6;"For to the snow he says, ‘Fall on the earth,’"
Job;37;7;"He seals up the hand of every man,"
Job;37;8;"Then the beasts go into their lairs,"
Job;37;9;"From its chamber comes the whirlwind,"
Job;37;10;"By the breath of God ice is given,"
Job;37;11;"He loads the thick cloud with moisture;"
Job;37;12;"They turn around and around by his guidance,"
Job;37;13;"Whether for correction or for his land"
Job;37;14;"“Hear this, O Job;"
Job;37;15;"Do you know how God lays his command upon them"
Job;37;16;"Do you know the balancings of the clouds,"
Job;37;17;"you whose garments are hot"
Job;37;18;"Can you, like him, spread out the skies,"
Job;37;19;"Teach us what we shall say to him;"
Job;37;20;"Shall it be told him that I would speak?"
Job;37;21;"“And now no one looks on the light"
Job;37;22;"Out of the north comes golden splendor;"
Job;37;23;"The Almighty—we cannot find him;"
Job;37;24;"Therefore men fear him;"
Job;38;38;"Then the Lord"
Job;38;2;"“Who is this that darkens counsel by words without knowledge?"
Job;38;3;"Dress for action like a man;"
Job;38;4;"“Where were you when I laid the foundation of the earth?"
Job;38;5;"Who determined its measurements—surely you know!"
Job;38;6;"On what were its bases sunk,"
Job;38;7;"when the morning stars sang together"
Job;38;8;"“Or who shut in the sea with doors"
Job;38;9;"when I made clouds its garment"
Job;38;10;"and prescribed limits for it"
Job;38;11;"and said, ‘Thus far shall you come, and no farther,"
Job;38;12;"“Have you commanded the morning since your days began,"
Job;38;13;"that it might take hold of the skirts of the earth,"
Job;38;14;"It is changed like clay under the seal,"
Job;38;15;"From the wicked their light is withheld,"
Job;38;16;"“Have you entered into the springs of the sea,"
Job;38;17;"Have the gates of death been revealed to you,"
Job;38;18;"Have you comprehended the expanse of the earth?"
Job;38;19;"“Where is the way to the dwelling of light,"
Job;38;20;"that you may take it to its territory"
Job;38;21;"You know, for you were born then,"
Job;38;22;"“Have you entered the storehouses of the snow,"
Job;38;23;"which I have reserved for the time of trouble,"
Job;38;24;"What is the way to the place where the light is distributed,"
Job;38;25;"“Who has cleft a channel for the torrents of rain"
Job;38;26;"to bring rain on a land where no man is,"
Job;38;27;"to satisfy the waste and desolate land,"
Job;38;28;"“Has the rain a father,"
Job;38;29;"From whose womb did the ice come forth,"
Job;38;30;"The waters become hard like stone,"
Job;38;31;"“Can you bind the chains of the Pleiades"
Job;38;32;"Can you lead forth the Mazzaroth in their season,"
Job;38;33;"Do you know the ordinances of the heavens?"
Job;38;34;"“Can you lift up your voice to the clouds,"
Job;38;35;"Can you send forth lightnings, that they may go"
Job;38;36;"Who has put wisdom in the inward parts"
Job;38;37;"Who can number the clouds by wisdom?"
Job;38;38;"when the dust runs into a mass"
Job;38;39;"“Can you hunt the prey for the lion,"
Job;38;40;"when they crouch in their dens"
Job;38;41;"Who provides for the raven its prey,"
Job;39;39;"“Do you know when the mountain goats give birth?"
Job;39;2;"Can you number the months that they fulfill,"
Job;39;3;"when they crouch, bring forth their offspring,"
Job;39;4;"Their young ones become strong; they grow up in the open;"
Job;39;5;"“Who has let the wild donkey go free?"
Job;39;6;"to whom I have given the arid plain for his home"
Job;39;7;"He scorns the tumult of the city;"
Job;39;8;"He ranges the mountains as his pasture,"
Job;39;9;"“Is the wild ox willing to serve you?"
Job;39;10;"Can you bind him in the furrow with ropes,"
Job;39;11;"Will you depend on him because his strength is great,"
Job;39;12;"Do you have faith in him that he will return your grain"
Job;39;13;"“The wings of the ostrich wave proudly,"
Job;39;14;"For she leaves her eggs to the earth"
Job;39;15;"forgetting that a foot may crush them"
Job;39;16;"She deals cruelly with her young, as if they were not hers;"
Job;39;17;"because God has made her forget wisdom"
Job;39;18;"When she rouses herself to flee,"
Job;39;19;"“Do you give the horse his might?"
Job;39;20;"Do you make him leap like the locust?"
Job;39;21;"He paws in the valley and exults in his strength;"
Job;39;22;"He laughs at fear and is not dismayed;"
Job;39;23;"Upon him rattle the quiver,"
Job;39;24;"With fierceness and rage he swallows the ground;"
Job;39;25;"When the trumpet sounds, he says ‘Aha!’"
Job;39;26;"“Is it by your understanding that the hawk soars"
Job;39;27;"Is it at your command that the eagle mounts up"
Job;39;28;"On the rock he dwells and makes his home,"
Job;39;29;"From there he spies out the prey;"
Job;39;30;"His young ones suck up blood,"
Job;40;40;"And the Lord"
Job;40;2;"“Shall a faultfinder contend with the Almighty?"
Job;40;3;"Then Job answered the Lord and said:"
Job;40;4;"“Behold, I am of small account; what shall I answer you?"
Job;40;5;"I have spoken once, and I will not answer;"
Job;40;6;"Then the Lord"
Job;40;7;"“Dress for action like a man;"
Job;40;8;"Will you even put me in the wrong?"
Job;40;9;"Have you an arm like God,"
Job;40;10;"“Adorn yourself with majesty and dignity;"
Job;40;11;"Pour out the overflowings of your anger,"
Job;40;12;"Look on everyone who is proud and bring him low"
Job;40;13;"Hide them all in the dust together;"
Job;40;14;"Then will I also acknowledge to you"
Job;40;15;"“Behold, Behemoth,"
Job;40;16;"Behold, his strength in his loins,"
Job;40;17;"He makes his tail stiff like a cedar;"
Job;40;18;"His bones are tubes of bronze,"
Job;40;19;"“He is the first of the works of God;"
Job;40;20;"For the mountains yield food for him"
Job;40;21;"Under the lotus plants he lies,"
Job;40;22;"For his shade the lotus trees cover him;"
Job;40;23;"Behold, if the river is turbulent he is not frightened;"
Job;40;24;"Can one take him by his eyes,"
Job;41;41;" “Can you draw out Leviathan with a fishhook"
Job;41;2;"Can you put a rope in his nose"
Job;41;3;"Will he make many pleas to you?"
Job;41;4;"Will he make a covenant with you"
Job;41;5;"Will you play with him as with a bird,"
Job;41;6;"Will traders bargain over him?"
Job;41;7;"Can you fill his skin with harpoons"
Job;41;8;"Lay your hands on him;"
Job;41;9;" Behold, the hope of a man is false;"
Job;41;10;"No one is so fierce that he dares to stir him up."
Job;41;11;"Who has first given to me, that I should repay him?"
Job;41;12;"“I will not keep silence concerning his limbs,"
Job;41;13;"Who can strip off his outer garment?"
Job;41;14;"Who can open the doors of his face?"
Job;41;15;"His back is made of rows of shields,"
Job;41;16;"One is so near to another"
Job;41;17;"They are joined one to another;"
Job;41;18;"His sneezings flash forth light,"
Job;41;19;"Out of his mouth go flaming torches;"
Job;41;20;"Out of his nostrils comes forth smoke,"
Job;41;21;"His breath kindles coals,"
Job;41;22;"In his neck abides strength,"
Job;41;23;"The folds of his flesh stick together,"
Job;41;24;"His heart is hard as a stone,"
Job;41;25;"When he raises himself up, the mighty are afraid;"
Job;41;26;"Though the sword reaches him, it does not avail,"
Job;41;27;"He counts iron as straw,"
Job;41;28;"The arrow cannot make him flee;"
Job;41;29;"Clubs are counted as stubble;"
Job;41;30;"His underparts are like sharp potsherds;"
Job;41;31;"He makes the deep boil like a pot;"
Job;41;32;"Behind him he leaves a shining wake;"
Job;41;33;"On earth there is not his like,"
Job;41;34;"He sees everything that is high;"
Job;42;42;"Then Job answered the Lord and said:"
Job;42;2;"“I know that you can do all things,"
Job;42;3;"‘Who is this that hides counsel without knowledge?’"
Job;42;4;"‘Hear, and I will speak;"
Job;42;5;"I had heard of you by the hearing of the ear,"
Job;42;6;"therefore I despise myself,"
Job;42;7;"After the Lord had spoken these words to Job, the Lord said to Eliphaz the Temanite: “My anger burns against you and against your two friends, for you have not spoken of me what is right, as my servant Job has."
Job;42;8;"Now therefore take seven bulls and seven rams and go to my servant Job and offer up a burnt offering for yourselves. And my servant Job shall pray for you, for I will accept his prayer not to deal with you according to your folly. For you have not spoken of me what is right, as my servant Job has.”"
Job;42;9;"So Eliphaz the Temanite and Bildad the Shuhite and Zophar the Naamathite went and did what the Lord had told them, and the Lord accepted Job's prayer."
Job;42;10;"And the Lord"
Job;42;11;"Then came to him all his brothers and sisters and all who had known him before, and ate bread with him in his house. And they showed him sympathy and comforted him for all the evil that the Lord had brought upon him. And each of them gave him a piece of money and a ring of gold."
Job;42;12;"And the Lord blessed the latter days of Job more than his beginning. And he had 14,000 sheep, 6,000 camels, 1,000 yoke of oxen, and 1,000 female donkeys."
Job;42;13;"He had also seven sons and three daughters."
Job;42;14;"And he called the name of the first daughter Jemimah, and the name of the second Keziah, and the name of the third Keren-happuch."
Job;42;15;"And in all the land there were no women so beautiful as Job's daughters. And their father gave them an inheritance among their brothers."
Job;42;16;"And after this Job lived 140 years, and saw his sons, and his sons' sons, four generations."
Job;42;17;"And Job died, an old man, and full of days."
